"","id","itemTime","trialnumber","kind","expression","access","observation","state","RT","value"
"202","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269398487,10,"f","is possible",NA,NA,5,5731,NA
"203","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269407399,11,"c","is_probably likely",3,1,NA,8910,31
"204","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269413704,12,"f","is unlikely",NA,NA,2,6304,NA
"205","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269422626,13,"c","is_probably unlikely",6,2,NA,8920,62
"206","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269429747,14,"f","is_certainly likely",NA,NA,8,7119,NA
"207","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269436614,15,"c","is_certainly unlikely",3,3,NA,6865,33
"208","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269445386,16,"f","is_certainly possible",NA,NA,6,8769,NA
"209","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269458038,17,"c","is_certainly possible",4,1,NA,12650,41
"210","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269472856,18,"f","is_probably likely",NA,NA,7,14816,NA
"211","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269480532,19,"c","is_certainly likely",6,4,NA,7673,64
"212","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269486807,20,"f","is likely",NA,NA,5,6273,NA
"213","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269493812,21,"c","is likely",3,1,NA,7003,31
"214","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269498771,22,"f","might_be unlikely",NA,NA,3,4957,NA
"215","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269505301,23,"c","might_be likely",6,2,NA,6528,62
"216","A3GZYWA9S6J0K9:3ERET4BTVNHQCU3NEP5IF0DDTQI9KW",1480269516008,24,"f","is_probably unlikely",NA,NA,3,10705,NA
"217","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195061717,1,"c","is_probably unlikely",6,3,NA,43259,63
"218","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195075829,2,"f","is_certainly possible",NA,NA,8,14106,NA
"219","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195090809,3,"c","is_certainly unlikely",8,2,NA,14977,82
"220","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195104129,4,"f","is likely",NA,NA,6,13318,NA
"221","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195120167,5,"c","might_be possible",6,3,NA,16036,63
"222","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195128505,6,"f","is_probably unlikely",NA,NA,2,8334,NA
"223","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195147156,7,"c","is_certainly possible",9,7,NA,18646,97
"224","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195167288,8,"f","is_probably possible",NA,NA,6,20130,NA
"225","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195177276,9,"c","is_certainly likely",6,5,NA,9985,65
"226","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195190188,10,"f","is_probably likely",NA,NA,6,12909,NA
"227","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195214749,11,"c","is_probably possible",5,4,NA,24558,54
"228","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195228029,12,"f","might_be unlikely",NA,NA,3,13277,NA
"229","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195244535,13,"c","is possible",7,4,NA,16504,74
"230","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195253870,14,"f","is unlikely",NA,NA,2,9331,NA
"231","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195272026,15,"c","might_be unlikely",3,1,NA,18153,31
"232","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195284803,16,"f","is possible",NA,NA,6,12775,NA
"233","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195299795,17,"c","might_be likely",7,6,NA,14990,76
"234","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195344903,18,"f","might_be possible",NA,NA,6,45105,NA
"235","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195352872,19,"c","is_probably likely",6,4,NA,7966,64
"236","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195357795,20,"f","is_certainly unlikely",NA,NA,4,4921,NA
"237","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195371208,21,"c","is likely",8,6,NA,13411,86
"238","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195380110,22,"f","is_certainly likely",NA,NA,9,8900,NA
"239","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195397578,23,"c","is unlikely",5,1,NA,17465,51
"240","A3I6BRC06LZA5Z:3L4D84MIL00OGGFOUGTYR2BOXEQHJV",1480195407188,24,"f","might_be likely",NA,NA,7,9606,NA
"241","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240711445,1,"c","is_probably possible",5,3,NA,15555,53
"242","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240727996,2,"f","is unlikely",NA,NA,3,16548,NA
"243","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240737108,3,"c","is possible",6,3,NA,9109,63
"244","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240744997,4,"f","is_probably possible",NA,NA,5,7886,NA
"245","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240752461,5,"c","is_probably unlikely",6,2,NA,7462,62
"246","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240759340,6,"f","is_certainly possible",NA,NA,8,6876,NA
"247","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240772988,7,"c","might_be unlikely",4,1,NA,13645,41
"248","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240778044,8,"f","might_be possible",NA,NA,5,5053,NA
"249","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240783588,9,"c","is_certainly unlikely",5,2,NA,5541,52
"250","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240787675,10,"f","is_probably likely",NA,NA,7,4084,NA
"251","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240794548,11,"c","is_certainly possible",6,4,NA,6868,64
"252","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240799348,12,"f","is_certainly likely",NA,NA,7,4797,NA
"253","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240805780,13,"c","might_be likely",6,3,NA,6428,63
"254","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240809885,14,"f","is possible",NA,NA,5,4103,NA
"255","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240815396,15,"c","is likely",7,4,NA,5508,74
"256","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240822300,16,"f","is_probably unlikely",NA,NA,3,6901,NA
"257","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240828332,17,"c","is unlikely",5,1,NA,6029,51
"258","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240832829,18,"f","is_certainly unlikely",NA,NA,1,4494,NA
"259","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240838181,19,"c","is_certainly likely",6,4,NA,5350,64
"260","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240843013,20,"f","might_be likely",NA,NA,5,4829,NA
"261","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240847350,21,"c","might_be possible",6,3,NA,4333,63
"262","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240850660,22,"f","is likely",NA,NA,7,3307,NA
"263","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240857324,23,"c","is_probably likely",6,4,NA,6661,64
"264","A3MPHGI584PR1U:326O153BMJ6ZTKOUUJZH31JY0E3DEZ",1480240862117,24,"f","might_be unlikely",NA,NA,3,4790,NA
"265","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194962296,1,"c","might_be possible",6,2,NA,14587,62
"266","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194968558,2,"f","might_be likely",NA,NA,4,6261,NA
"267","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194973635,3,"c","is_certainly likely",10,9,NA,5076,109
"268","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194978822,4,"f","is_certainly possible",NA,NA,7,5186,NA
"269","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194983023,5,"c","is possible",6,3,NA,4200,63
"270","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194989570,6,"f","is_certainly unlikely",NA,NA,1,6545,NA
"271","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194994374,7,"c","is_certainly unlikely",8,1,NA,4803,81
"272","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480194997944,8,"f","is possible",NA,NA,5,3569,NA
"273","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195004518,9,"c","is unlikely",8,1,NA,6573,81
"274","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195007614,10,"f","is_probably possible",NA,NA,7,3095,NA
"275","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195012027,11,"c","is_probably possible",10,6,NA,4411,106
"276","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195015213,12,"f","is_probably likely",NA,NA,8,3185,NA
"277","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195071681,13,"c","is likely",9,8,NA,56466,98
"278","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195074476,14,"f","might_be unlikely",NA,NA,3,2794,NA
"279","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195080388,15,"c","might_be likely",4,2,NA,5910,42
"280","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195083996,16,"f","is unlikely",NA,NA,1,3607,NA
"281","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195089796,17,"c","is_probably likely",8,6,NA,5789,86
"282","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195093315,18,"f","might_be possible",NA,NA,5,3518,NA
"283","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195098753,19,"c","is_probably unlikely",8,2,NA,5437,82
"284","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195100924,20,"f","is_certainly likely",NA,NA,9,2170,NA
"285","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195104623,21,"c","is_certainly possible",10,7,NA,3697,107
"286","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195108422,22,"f","is likely",NA,NA,9,3798,NA
"287","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195114835,23,"c","might_be unlikely",2,0,NA,6412,20
"288","A5EU1AQJNC7F2:3PZDLQMM0UTXTC601395HUSRIBZC2U",1480195119056,24,"f","is_probably unlikely",NA,NA,2,4220,NA
"289","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194675590,1,"c","is unlikely",4,1,NA,30184,41
"290","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194695694,2,"f","is_probably unlikely",NA,NA,3,20099,NA
"291","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194700526,3,"c","is possible",6,6,NA,4827,66
"292","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194703365,4,"f","is_certainly unlikely",NA,NA,7,2836,NA
"293","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194706413,5,"c","is_certainly unlikely",7,3,NA,3044,73
"294","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194708389,6,"f","is_certainly possible",NA,NA,7,1972,NA
"295","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194710678,7,"c","might_be possible",7,7,NA,2284,77
"296","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194713822,8,"f","might_be likely",NA,NA,6,3141,NA
"297","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194716334,9,"c","might_be likely",8,6,NA,2508,86
"298","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194718783,10,"f","is_certainly likely",NA,NA,9,2444,NA
"299","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194724462,11,"c","is_certainly possible",7,5,NA,5676,75
"300","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194727110,12,"f","is possible",NA,NA,6,2644,NA
"301","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194731263,13,"c","is likely",6,6,NA,4150,66
"302","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194733295,14,"f","might_be possible",NA,NA,6,2029,NA
"303","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194735478,15,"c","might_be unlikely",6,6,NA,2180,66
"304","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194737582,16,"f","is likely",NA,NA,6,2100,NA
"305","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194740430,17,"c","is_probably likely",7,5,NA,2844,75
"306","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194741879,18,"f","is_probably possible",NA,NA,6,1445,NA
"307","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194759143,19,"c","is_probably unlikely",1,0,NA,17262,10
"308","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194763119,20,"f","might_be unlikely",NA,NA,0,3971,NA
"309","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194771310,21,"c","is_probably possible",7,4,NA,8186,74
"310","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194774854,22,"f","is unlikely",NA,NA,0,3540,NA
"311","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194780351,23,"c","is_certainly likely",7,1,NA,5494,71
"312","A8WLCSZLNZ8BL:3SKEMFQBZ4DQYPKD9XZ4F4I29K0K8I",1480194788303,24,"f","is_probably likely",NA,NA,4,7948,NA
"337","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451494540,1,"c","is likely",6,4,NA,43110,64
"338","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451511028,2,"f","is possible",NA,NA,5,16485,NA
"339","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451531816,3,"c","is_certainly unlikely",6,5,NA,20786,65
"340","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451540123,4,"f","is_probably likely",NA,NA,6,8306,NA
"341","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451556603,5,"c","is unlikely",7,2,NA,16468,72
"342","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451567542,6,"f","is_certainly possible",NA,NA,6,10938,NA
"343","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451595019,7,"c","is_probably possible",3,2,NA,27476,32
"344","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451602665,8,"f","might_be likely",NA,NA,5,7645,NA
"345","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451613707,9,"c","is_certainly likely",8,6,NA,11041,86
"346","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451623067,10,"f","is_certainly likely",NA,NA,7,9359,NA
"347","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451635439,11,"c","is_probably likely",6,4,NA,12371,64
"348","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451641333,12,"f","is likely",NA,NA,5,5893,NA
"349","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451654644,13,"c","is possible",4,3,NA,13306,43
"350","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451663510,14,"f","might_be unlikely",NA,NA,4,8864,NA
"351","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451678132,15,"c","might_be likely",5,3,NA,14622,53
"352","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451691424,16,"f","is_probably unlikely",NA,NA,4,13288,NA
"353","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451708273,17,"c","might_be unlikely",5,2,NA,16849,52
"354","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451722193,18,"f","is unlikely",NA,NA,2,13918,NA
"355","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451743446,19,"c","might_be possible",5,3,NA,21252,53
"356","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451749752,20,"f","is_probably possible",NA,NA,5,6305,NA
"357","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451757575,21,"c","is_certainly possible",8,6,NA,7818,86
"358","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451763834,22,"f","might_be possible",NA,NA,5,6258,NA
"359","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451773574,23,"c","is_probably unlikely",5,2,NA,9739,52
"360","A13Q8G2TWZFNY8:3DOCMVPBTOMC92SKCCG3PTP1SD4NNK",1480451782840,24,"f","is_certainly unlikely",NA,NA,2,9265,NA
"361","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373557864,1,"c","might_be likely",6,2,NA,16725,62
"362","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373571399,2,"f","might_be unlikely",NA,NA,3,13532,NA
"363","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373581224,3,"c","is_certainly unlikely",6,1,NA,9821,61
"364","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373587896,4,"f","is_certainly unlikely",NA,NA,3,6669,NA
"365","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373598654,5,"c","might_be unlikely",5,2,NA,10753,52
"366","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373601934,6,"f","is likely",NA,NA,4,3274,NA
"367","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373609151,7,"c","is unlikely",6,2,NA,7212,62
"368","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373612094,8,"f","is_certainly likely",NA,NA,4,2938,NA
"369","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373621654,9,"c","is_probably possible",6,4,NA,9556,64
"370","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373626782,10,"f","might_be likely",NA,NA,5,5121,NA
"371","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373636110,11,"c","might_be possible",4,2,NA,9325,42
"372","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373638910,12,"f","is_probably likely",NA,NA,4,2797,NA
"373","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373648099,13,"c","is_probably unlikely",6,2,NA,9185,62
"374","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373650981,14,"f","might_be possible",NA,NA,4,2878,NA
"375","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373659093,15,"c","is_probably likely",4,3,NA,8108,43
"376","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373663084,16,"f","is_certainly possible",NA,NA,5,3987,NA
"377","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373673021,17,"c","is likely",6,4,NA,9933,64
"378","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373677349,18,"f","is_probably possible",NA,NA,7,4325,NA
"379","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373685378,19,"c","is_certainly likely",6,5,NA,8024,65
"380","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373690525,20,"f","is possible",NA,NA,8,5142,NA
"381","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373697220,21,"c","is_certainly possible",4,3,NA,6691,43
"382","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373700332,22,"f","is unlikely",NA,NA,6,3107,NA
"383","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373710259,23,"c","is possible",6,3,NA,9924,63
"384","A150GMV1YQWWB3:3OF2M9AATHW5ILL0INZHSOF68W7KZT",1480373713170,24,"f","is_probably unlikely",NA,NA,5,2907,NA
"385","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433458166,1,"c","is_certainly unlikely",5,2,NA,11983,52
"386","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433473078,2,"f","is unlikely",NA,NA,1,14899,NA
"387","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433485574,3,"c","is unlikely",5,4,NA,12484,54
"388","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433511510,4,"f","might_be possible",NA,NA,4,25925,NA
"389","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433530959,5,"c","is_probably unlikely",5,2,NA,19436,52
"390","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433550622,6,"f","is_certainly possible",NA,NA,5,19654,NA
"391","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433572702,7,"c","is_certainly likely",5,2,NA,22071,52
"392","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433615917,8,"f","might_be likely",NA,NA,3,43205,NA
"393","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433626614,9,"c","is_probably likely",5,1,NA,10687,51
"394","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433634734,10,"f","is likely",NA,NA,4,8109,NA
"395","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433810055,11,"c","might_be possible",4,2,NA,175307,42
"396","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480433817869,12,"f","is_probably unlikely",NA,NA,2,7800,NA
"397","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480434609053,13,"c","might_be likely",4,2,NA,791175,42
"398","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480434958157,14,"f","is_certainly likely",NA,NA,4,349097,NA
"399","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480434969007,15,"c","is_certainly possible",5,3,NA,10840,53
"400","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480434979444,16,"f","might_be unlikely",NA,NA,1,10424,NA
"401","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480434991061,17,"c","might_be unlikely",4,3,NA,11606,43
"402","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480435015284,18,"f","is possible",NA,NA,3,24211,NA
"403","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480435024013,19,"c","is likely",4,1,NA,8716,41
"404","A15RJPRX0KVUFS:3KB8R4ZV1FF4Y1M1MIYZ8EGAAC4BGB",1480435034253,20,"f","is_certainly unlikely",NA,NA,1,10233,NA
